distance,offset,rz,dihedral,energy
4.49,1.94,4.049259191506516,47.38,-4.302944193846921
5.16,1.77,4.84692686142467,64.88,-4.302728081461114
4.52,1.29,4.332008771920942,21.23,-4.302523453747436
4.6,1.92,4.180143538205357,51.1,-4.302115849331763
4.05,1.29,3.839062385531134,72.77,-4.299754475833803
4.46,1.99,3.991428315778701,47.86,-4.299660328074942
4.71,1.43,4.487672002274676,43.96,-4.299056915585376
5.23,0.93,5.14664939548052,55.92,-4.296952328408425
4.62,0.72,4.563551248753541,26.08,-4.29476020115767
4.5,1.68,4.174637708831749,26.88,-4.292737569878289
4.5,1.66,4.182630751094339,26.64,-4.292030638998902
4.67,1.76,4.32565601961136,49.17,-4.289961681193433
4.26,1.86,3.8324926614411146,66.81,-4.289765385549244
5.08,1.06,4.968178740745949,52.38,-4.2886102202641565
5.62,1.14,5.503162727014349,74.22,-4.287879525603055
5.57,0.61,5.536497087509394,66.79,-4.286226423348005
4.64,1.5,4.390854131031911,41.2,-4.285919973449808
4.59,1.57,4.313142705730938,39.32,-4.284630876289121
4.59,1.57,4.313142705730938,39.32,-4.284630876289121
5.54,1.06,5.437646549749258,69.06,-4.282964004605182
4.49,1.89,4.072836849175278,41.98,-4.281662214815087
4.49,1.74,4.139142423256296,30.03,-4.281195025842149
4.54,1.42,4.312215207987653,29.76,-4.278421221128832
4.48,1.82,4.0936536248197655,36.05,-4.2780770691949375
4.48,1.82,4.0936536248197655,36.05,-4.2780770691949375
4.61,0.68,4.559572348367772,23.42,-4.278072554862574
4.5,1.76,4.141545605205863,35.63,-4.277114224869858
4.5,1.76,4.141545605205863,35.63,-4.277114224869858
5.5,1.35,5.331744555021367,70.48,-4.276480418334547
4.57,1.55,4.299116188241486,37.63,-4.273213588166691
4.57,1.55,4.299116188241486,37.63,-4.273213588166691
4.61,0.8,4.5400550657453485,25.02,-4.270379201176544
4.5,1.76,4.141545605205863,34.02,-4.26736703508448
4.69,1.69,4.374928570845472,47.4,-4.267243616521413
4.58,1.55,4.309744772025369,38.05,-4.263685153862544
4.58,1.55,4.309744772025369,38.05,-4.263685153862544
4.53,1.83,4.1439111959596815,43.11,-4.263461294855434
4.57,1.57,4.291852746774987,37.38,-4.260994568185234
4.57,1.57,4.291852746774987,37.38,-4.260994568185234
4.54,1.96,4.095119045888654,48.96,-4.260249135232534
4.91,1.99,4.488652359004872,61.07,-4.255903227212734
5.58,0.64,5.543175984938599,66.69,-4.255609547097692
4.61,0.8,4.5400550657453485,24.41,-4.255169090024979
4.89,1.73,4.573751195681724,55.66,-4.254814527721551
4.73,1.59,4.454750273584368,46.75,-4.254221578927847
4.72,0.92,4.629470812090729,34.44,-4.248672979914359
4.52,1.94,4.082499234537589,46.52,-4.246107608738138
4.52,1.94,4.082499234537589,46.5,-4.2457753920571
4.86,1.82,4.506351073762452,56.18,-4.245368628449608
5.67,1.36,5.504479993605209,77.44,-4.243783874568393
4.65,1.84,4.270468358388809,48.94,-4.24319171329221
4.86,1.57,4.599423876965462,51.41,-4.241785259291778
4.49,1.9,4.0681814118841855,38.4,-4.240771244733449
4.49,1.9,4.0681814118841855,38.4,-4.240771244733449
4.81,0.87,4.730665915069462,38.56,-4.237434156752479
4.81,0.87,4.730665915069462,38.56,-4.237434156752479
4.59,1.58,4.309489528934952,37.78,-4.237263400745938
4.59,1.58,4.309489528934952,37.78,-4.237263400745938
4.65,1.53,4.391081871247677,41.0,-4.237138437895185
4.55,1.89,4.138888739746455,45.45,-4.235501825318194
4.51,1.97,4.056993961050472,27.19,-4.233004250311862
3.97,1.86,3.507320914886461,42.62,-4.232929454945353
4.58,1.59,4.295148425840486,37.25,-4.231656061193647
4.58,1.59,4.295148425840486,37.25,-4.231656061193647
3.97,1.28,3.7579914848227114,56.81,-4.228003465828564
4.57,1.53,4.306274491947767,33.94,-4.226318714522041
4.75,1.77,4.407901995280748,51.03,-4.22593088789658
4.94,1.67,4.64916121467088,55.56,-4.2258298086780215
4.48,1.99,4.013763819658551,37.96,-4.225350615431194
4.48,1.99,4.013763819658551,37.96,-4.225350615431194
4.85,1.43,4.634393164158604,48.15,-4.22303750939502
4.59,1.58,4.309489528934952,37.82,-4.219735122657716
4.59,1.58,4.309489528934952,37.82,-4.219735122657716
4.48,1.97,4.02361777508749,36.91,-4.21675242630025
4.48,1.97,4.02361777508749,36.91,-4.21675242630025
4.95,1.26,4.786951012909992,48.99,-4.212895981964243
4.59,1.59,4.305810028322197,37.98,-4.209738393082239
4.59,1.59,4.305810028322197,37.98,-4.209738393082239
4.74,1.81,4.380810427306802,51.44,-4.208885356015495
5.19,0.82,5.1248121916807845,52.37,-4.207749495432257
4.57,0.93,4.474371464239419,13.04,-4.206824321789133
5.57,1.66,5.316888187652624,75.36,-4.203919288506239
4.69,1.9,4.2879015846915145,51.21,-4.198730430014587
4.55,1.59,4.263144379445763,32.64,-4.198022457506129
4.64,1.58,4.362705582548517,40.09,-4.197588184539771
4.01,1.29,3.796840792026971,63.77,-4.195792898025933
5.42,0.94,5.337864741635928,62.02,-4.194344420987676
5.66,1.6,5.429143578871349,78.64,-4.192303500953272
4.64,1.97,4.201035586614329,50.78,-4.188454537141969
4.67,1.72,4.341716250516608,45.13,-4.188433157885404
4.5,1.99,4.03607482586733,32.74,-4.186900897051429
4.82,1.72,4.502665877011085,51.59,-4.184168329106859
4.98,1.81,4.639428844157436,58.84,-4.182916270702211
4.52,1.88,4.110474425172841,33.67,-4.180296483805982
4.02,1.31,3.8005657473592,63.82,-4.1798370213365885
4.59,1.63,4.290827426033352,37.09,-4.177879021639409
4.59,1.63,4.290827426033352,37.09,-4.177879021639409
4.94,0.47,4.917590873588408,37.68,-4.177783862321106
4.94,0.47,4.917590873588408,37.68,-4.177783862321106
4.19,1.69,3.834057902536163,74.83,-4.175140650506122
3.93,1.64,3.5714562856067555,44.46,-4.174911601366896
4.89,1.97,4.475622861680818,58.9,-4.174718761447181
5.43,0.34,5.419344978869678,55.99,-4.174618823019697
4.93,1.47,4.705741174352878,50.9,-4.173881775462816
5.19,1.86,4.8452554112244695,65.19,-4.172693699164919
4.97,1.71,4.666561903585979,56.11,-4.1702035293843736
4.53,1.87,4.126015026632841,37.11,-4.168814348227809
4.53,1.87,4.126015026632841,37.11,-4.168814348227809
4.72,1.51,4.471945885182422,42.66,-4.168326431970644
5.1,1.64,4.829120002650586,59.25,-4.166432904483066
4.57,1.62,4.273230627990959,34.38,-4.164513355423369
5.58,1.84,5.267902808518776,77.48,-4.161667447377914
5.06,0.69,5.012733785071775,45.24,-4.159726638912132
5.67,1.8,5.376699731247784,80.73,-4.158152370699367
4.63,1.49,4.383697069825879,36.66,-4.151445365301416
4.63,1.49,4.383697069825879,36.66,-4.151445365301416
4.55,1.95,4.110960958218893,24.53,-4.150205849570399
4.89,1.93,4.493016803885781,57.47,-4.150060053995532
5.65,1.94,5.306496019031768,81.3,-4.149644684766966
5.44,0.28,5.432789338820346,55.32,-4.149483201442155
5.6,0.59,5.568832911840684,65.54,-4.148802929090244
5.03,1.66,4.748189128499411,57.11,-4.147885142481317
5.03,1.66,4.748189128499411,57.07,-4.145230022379835
4.17,1.63,3.8382287581643695,87.82,-4.145216225948918
3.97,1.92,3.474838125726147,42.94,-4.145095221409915
5.22,1.53,4.990741427884237,61.12,-4.14311935214903
4.55,1.89,4.138888739746455,25.47,-4.137128844623594
4.56,1.82,4.181052499072452,38.27,-4.136665258798354
4.56,1.82,4.181052499072452,38.27,-4.136665258798354
4.55,1.87,4.147963355672275,37.56,-4.136588526312812
4.55,1.87,4.147963355672275,37.56,-4.136588526312812
5.47,1.82,5.158342757126555,72.97,-4.133155337759241
5.66,1.87,5.342162483489247,80.43,-4.132227635235346
4.74,1.4,4.528531770894404,40.84,-4.130855947147903
4.94,1.75,4.619642843337568,55.39,-4.12953138755033
3.47,1.65,3.052605444534226,23.42,-4.1260262952014
4.54,1.91,4.118676972038473,33.16,-4.125024788146294
4.55,1.81,4.174493981310788,32.99,-4.124587914139188
4.09,1.87,3.6374716493740538,48.83,-4.121102498599308
5.26,1.66,4.9911922423405,63.83,-4.120016163586856
4.75,1.96,4.326765535593534,52.84,-4.119043249003647
4.02,1.94,3.520908973546461,44.71,-4.116719575686555
4.55,1.89,4.138888739746455,29.79,-4.112379699249109
4.77,1.74,4.441317372131832,48.5,-4.10936264675315
4.19,1.95,3.708584635679764,53.14,-4.108381818649712
4.65,1.93,4.230555519077844,47.15,-4.106678908497525
5.33,1.68,5.05830999445467,66.22,-4.106167930654038
4.57,1.73,4.229893615683497,29.53,-4.10089673035341
4.65,2.0,4.197916149710473,48.85,-4.099973597378707
5.4,1.28,5.246103315795449,63.29,-4.09871961123618
4.62,1.65,4.315309954105267,37.24,-4.097569982472495
4.62,1.65,4.315309954105267,37.24,-4.097569982472495
5.66,1.56,5.440772004045015,76.56,-4.095606072898271
4.87,1.58,4.6065713931296015,49.07,-4.094783978335892
4.61,1.54,4.345169732012779,32.54,-4.089356010505763
4.57,1.84,4.183216465831047,32.53,-4.087866930443836
4.58,1.92,4.158124577258358,40.63,-4.085500351154723
4.68,1.71,4.356409071701141,41.87,-4.084599971044348
5.47,0.67,5.428812024743534,59.51,-4.082051245815515
5.07,1.98,4.667386849190883,62.65,-4.081244240357075
5.1,0.52,5.073420936606778,43.54,-4.080613496679221
4.71,1.05,4.591470352730158,30.99,-4.07905339261719
5.44,1.93,5.086128193429655,72.69,-4.0755367898425465
4.89,1.69,4.588681727903995,51.24,-4.069597091144094
4.64,1.76,4.2932505167995965,40.97,-4.068623935611485
4.16,1.71,3.792294819762831,64.8,-4.066613573382811
5.51,1.62,5.26646940558853,71.07,-4.066044507579245
4.59,1.66,4.279310692155922,25.32,-4.064969634659947
5.68,0.88,5.611416933360058,70.32,-4.062172879400351
4.7,1.61,4.415642648584688,40.72,-4.062105352466002
4.92,1.55,4.66946463740759,50.14,-4.062021445680863
3.92,1.62,3.56959381442763,45.49,-4.061976649638256
4.61,1.48,4.365970682448521,24.72,-4.061219219331603
4.79,1.72,4.47053688050999,47.86,-4.060990781394149
5.06,1.94,4.673328578219168,61.17,-4.058476136219671
5.5,1.66,5.2435102746156605,71.17,-4.058128966586266
5.47,1.53,5.251666402200352,68.23,-4.053855783765643
4.88,1.93,4.482131189512418,55.75,-4.053438520721164
5.47,1.89,5.133108220172257,72.91,-4.051918948093544
4.99,1.92,4.605833257945841,58.8,-4.049597538809068
3.98,1.54,3.669986375996511,51.4,-4.048569808790235
3.9,1.33,3.666210577694631,50.64,-4.04806843246823
5.45,1.91,5.104351085103767,72.42,-4.047443342023317
4.65,1.73,4.316202034196269,38.91,-4.0473490260814176
4.65,1.73,4.316202034196269,38.91,-4.0473490260814176
4.93,1.57,4.673328578219168,50.38,-4.043660881031156
4.6,1.82,4.2246419966667,23.93,-4.042429514133942
4.62,1.45,4.386559015903012,24.1,-4.041756604311084
4.61,1.69,4.289055840158764,32.55,-4.041313368633432
4.68,1.98,4.240518836180308,47.47,-4.040023384151165
5.77,0.26,5.7641391378071365,70.0,-4.037735639510723
5.47,0.33,5.460036629913759,55.36,-4.036264233898775
4.68,1.85,4.2988254209725705,44.24,-4.035847473477241
4.59,1.81,4.218056424468501,30.22,-4.035523722484709
5.49,1.9,5.15073781122666,73.22,-4.034341613206854
4.59,1.95,4.1551895263633885,25.01,-4.033443724274288
5.01,1.71,4.7091400488836594,55.12,-4.03243047215762
4.64,1.7,4.317360304630596,35.95,-4.032122504902425
4.64,1.7,4.317360304630596,35.95,-4.032122504902425
4.66,1.61,4.373042419185984,36.19,-4.031248246132558
4.66,1.61,4.373042419185984,36.19,-4.031248246132558
4.71,0.91,4.6212552407327605,26.88,-4.02919757394317
5.49,0.53,5.464357235759756,58.27,-4.027236586687449
4.71,0.91,4.6212552407327605,26.8,-4.027145929145745
4.62,1.81,4.250682298172848,38.51,-4.026812638768498
4.62,1.81,4.250682298172848,38.51,-4.026812638768498
4.59,1.97,4.145744806425016,37.09,-4.025511636495923
4.59,1.97,4.145744806425016,37.09,-4.025511636495923
5.73,1.19,5.605069134274795,75.22,-4.022993219348654
5.02,1.97,4.6173044084184,60.11,-4.020441389849743
4.67,1.78,4.317464533728099,41.51,-4.018313846490687
5.32,1.56,5.086138024080746,62.85,-4.017341035456865
4.76,1.34,4.567493842360381,37.77,-4.015221514196864
4.76,1.34,4.567493842360381,37.77,-4.015221514196864
5.24,1.83,4.910061099416177,64.22,-4.015007527195218
5.15,1.49,4.9297464437839,56.48,-4.013345507386822
4.61,1.58,4.330785148215044,24.46,-4.0102367889286565
4.77,1.93,4.36210958138376,50.22,-4.008100832565368
5.95,0.29,5.942928570999318,89.11,-4.005784753381247
4.79,1.79,4.442971978304612,47.82,-4.003706259936392
5.4,1.5,5.187484939737175,64.53,-4.002909218083421
4.6,1.88,4.198285364288616,28.43,-4.001641470680386
5.68,1.54,5.4672479365765,75.34,-3.999034133537997
4.94,1.59,4.677125185410372,50.11,-3.998069521561035
5.46,1.92,5.111281639667296,71.98,-3.9975539704230303
5.04,1.78,4.7152094333125865,56.82,-3.996793825503033
4.71,0.96,4.611127844681819,26.25,-3.994459178911526
4.81,1.83,4.448280566690909,49.51,-3.991755219775615
4.6,1.96,4.161538177164784,34.71,-3.9913011990530047
5.52,1.66,5.264484780109065,70.53,-3.9905426091216314
4.92,1.46,4.698382700461937,47.26,-3.988488358860404
4.07,1.84,3.6303305634611296,50.71,-3.98767882141792
4.63,1.83,4.252998941923217,35.96,-3.987466117672471
4.63,1.83,4.252998941923217,35.96,-3.987466117672471
4.9,1.91,4.512416204208119,54.43,-3.987071206456924
4.72,0.93,4.627472312180808,26.7,-3.985635183631231
4.65,2.0,4.197916149710473,45.19,-3.984564619764682
4.6,1.99,4.147276214577466,37.36,-3.984151263596122
4.6,1.99,4.147276214577466,37.36,-3.984151263596122
5.82,1.76,5.547503943216265,84.43,-3.981658260564527
5.03,0.37,5.016373191858835,36.97,-3.9807356528274127
5.03,0.37,5.016373191858835,36.97,-3.9807356528274127
4.64,1.85,4.255243823801405,37.51,-3.980243060368398
4.64,1.85,4.255243823801405,37.51,-3.980243060368398
4.6,1.97,4.156813683580249,34.73,-3.979340448185536
5.64,1.75,5.361632214167622,75.85,-3.977009195823793
5.23,1.34,5.05542283098061,56.74,-3.974874091611677
5.47,1.9,5.129415171342635,71.76,-3.973294448746996
5.48,1.89,5.14376321383479,71.81,-3.9724540372147934
4.73,0.94,4.635655293483328,27.37,-3.970926683473189
4.73,0.94,4.635655293483328,27.36,-3.970672282961442
5.17,1.84,4.831490453265948,61.82,-3.968395953972093
3.95,1.68,3.574926572672508,46.79,-3.965491218139539
4.94,1.6,4.673713726791576,49.76,-3.964497771457167
5.49,1.83,5.176021638285528,71.43,-3.959984240593432
4.72,0.98,4.617141973125799,26.47,-3.9598419226799577
5.47,1.91,5.12569995220165,71.8,-3.9587339574026617
5.87,1.08,5.769792023981454,80.76,-3.958492765947475
5.47,1.9,5.129415171342635,71.55,-3.958285339546768
4.83,1.84,4.465792202957948,49.87,-3.956847554669349
4.79,1.68,4.485721792532391,44.33,-3.949145244514237
4.73,1.79,4.378218815911329,42.87,-3.948131039835952
5.48,1.9,5.140077820422567,71.68,-3.9459803595559886
4.92,1.98,4.503998223800715,55.97,-3.944537324300185
3.89,1.35,3.6482324487345927,50.18,-3.9443392841894735
5.96,1.22,5.833798076724974,89.9,-3.94118951216258
4.67,1.98,4.229479873459619,43.85,-3.941077229385471
4.97,1.24,4.812826612293445,44.79,-3.9395920041215766
4.89,1.85,4.526543935498693,52.07,-3.935877573328766
5.35,1.06,5.24393935891711,56.85,-3.9354387226805057
5.06,1.88,4.697786712910665,58.31,-3.932739346255937
4.06,1.4,3.810984124868536,69.23,-3.931238980452275
5.43,0.78,5.373685885870144,56.81,-3.927819577628685
5.84,0.39,5.826963188488494,71.88,-3.9219232850283143
5.26,1.0,5.164068163763914,52.97,-3.9192042844789694
5.61,1.83,5.303131150556245,74.77,-3.917133914756387
4.65,1.81,4.2832697790356375,31.07,-3.9161850488851377
5.74,0.99,5.653980898446687,71.83,-3.914930874513154
4.68,1.64,4.383240810176872,32.15,-3.9104362178526286
5.26,0.95,5.173499782545661,52.2,-3.906513613912155
4.04,1.9,3.5653330840189392,48.49,-3.9059325350956
5.52,0.64,5.4827730210177394,58.64,-3.905716334855113
5.33,0.81,5.268092633961556,52.51,-3.9055775291313823
5.06,1.89,4.693772469986162,57.84,-3.90479973237605
4.65,1.97,4.212077872024685,37.74,-3.9045633526678976
4.65,1.97,4.212077872024685,37.74,-3.9045633526678976
5.17,1.97,4.77995815881269,62.68,-3.903559669434857
5.5,1.21,5.365249295233167,63.86,-3.902185307540303
5.86,0.94,5.784116181405764,77.18,-3.902002259262024
4.64,1.97,4.201035586614329,33.07,-3.8990448854202233
4.66,1.86,4.272704061832506,36.13,-3.8963843737593455
4.66,1.86,4.272704061832506,36.13,-3.8963843737593455
5.25,1.96,4.870410660303708,64.76,-3.8957691615621073
4.66,1.97,4.223114964099367,39.7,-3.8899386470065114
4.66,1.97,4.223114964099367,39.7,-3.8899386470065114
4.69,1.82,4.322464574753621,37.23,-3.88595628283508
4.69,1.82,4.322464574753621,37.23,-3.88595628283508
4.71,1.56,4.444153462696805,33.84,-3.88581528523871
5.46,1.97,5.092219555360903,71.35,-3.884928238422759
5.29,1.97,4.909500992972707,65.65,-3.8820686061063614
5.21,1.67,4.935098783205864,59.17,-3.881786821686384
5.61,1.83,5.303131150556245,74.51,-3.876666767107397
5.33,1.3,5.169032791538471,58.09,-3.87607564499907
4.74,1.09,4.612970843176878,26.07,-3.874767523643726
4.65,1.95,4.221374183841087,35.16,-3.873558354874339
4.65,1.95,4.221374183841087,35.16,-3.873558354874339
4.71,1.85,4.3314662644421,39.76,-3.871435002037336
4.71,1.85,4.3314662644421,39.76,-3.871435002037336
4.68,1.91,4.272505119950121,37.21,-3.865431149910153
4.68,1.91,4.272505119950121,37.21,-3.865431149910153
4.81,1.84,4.4441534626968044,46.5,-3.864556358982759
5.47,1.97,5.102940328869229,71.05,-3.863808406566111
5.87,0.52,5.84692226731295,73.93,-3.860306737910188
4.81,1.87,4.431613701576436,46.66,-3.8598016203627457
5.25,1.82,4.924439054349236,61.99,-3.8591604462332714
4.77,1.63,4.482856232359008,38.74,-3.852983253359892
4.77,1.63,4.482856232359008,38.74,-3.852983253359892
4.74,1.12,4.605778978631085,25.94,-3.847307818368213
5.48,0.61,5.445943444436419,55.58,-3.84493002549734
4.74,1.14,4.600869483043395,25.49,-3.84455875132876
5.41,1.38,5.231032402881864,61.27,-3.8414597693308736
5.43,1.24,5.28652059487145,60.44,-3.839439458549378
5.92,1.31,5.773239991547207,82.64,-3.8389178827132886
4.78,1.98,4.350632137977193,46.87,-3.838538194256364
5.66,1.4,5.484122536924208,70.47,-3.838061111341047
4.75,1.95,4.331281565541543,44.51,-3.836965060592462
5.51,1.04,5.41096109762397,61.11,-3.8343687243329017
4.89,1.92,4.497299189513635,51.17,-3.833776100597952
4.97,1.8,4.632591067642383,51.86,-3.833720222131385
4.76,1.89,4.368695457456379,42.94,-3.8333938839379815
5.64,1.47,5.445061983118282,70.68,-3.8321158453738366
4.67,1.96,4.238785203333615,32.54,-3.8317768157994663
4.88,1.79,4.539856825936254,47.86,-3.831682615320663
5.72,0.44,5.703051814598917,64.33,-3.831392523978394
4.69,1.98,4.251552657559354,38.58,-3.829284793615629
4.69,1.98,4.251552657559354,38.58,-3.829284793615629
4.99,1.88,4.622304619992066,53.97,-3.826855817278016
5.1,1.95,4.712483421721503,58.87,-3.826306120203564
4.01,1.91,3.525904139366242,48.04,-3.825886176432036
5.44,1.96,5.07464284457537,69.38,-3.825735087211336
5.71,1.45,5.522825363887582,72.85,-3.8236305408049502
5.7,1.64,5.458974262624802,74.59,-3.821502479128244
4.76,1.99,4.324060591619872,46.09,-3.8195138902359234
3.83,1.08,3.6745748053346254,52.3,-3.818223539317951
5.24,1.97,4.855584413847627,63.24,-3.81292594598006
4.14,1.59,3.822499182472116,81.35,-3.8109432644679
4.78,1.29,4.602640546468951,31.02,-3.810746046367392
4.72,1.88,4.32943414316467,38.26,-3.808392286478104
4.72,1.88,4.32943414316467,38.26,-3.808392286478104
4.08,1.42,3.824918299781056,80.42,-3.8059935253736032
5.13,1.96,4.740812166707304,59.68,-3.804926597970331
4.77,1.14,4.631770719714006,26.44,-3.795689097136415
5.44,1.71,5.164252123976908,65.86,-3.790388637945289
4.85,1.96,4.436316039237962,49.08,-3.790350157202507
4.8,1.77,4.461737329785338,41.76,-3.789488550862201
5.21,1.15,5.081495842761263,50.38,-3.789413988312381
5.97,1.08,5.871498956825249,83.91,-3.788131234024264
4.76,1.18,4.611420605410007,25.35,-3.786929838236151
4.74,1.92,4.333728187138645,40.79,-3.781877641892478
4.93,1.87,4.561578674099571,50.85,-3.780890557522709
5.12,0.69,5.073292816307768,41.19,-3.7760840148530304
5.63,1.51,5.423725656778743,69.54,-3.773338710369546
5.02,1.35,4.835069803012154,45.31,-3.7626257119215767
5.97,1.55,5.765275362027385,86.6,-3.762568154870581
5.34,1.83,5.016642303373841,63.72,-3.760884432066649
5.92,1.86,5.620213519075588,85.96,-3.760013421886813
4.74,1.91,4.338144764758318,37.02,-3.754754489424119
4.74,1.91,4.338144764758318,37.02,-3.754754489424119
4.71,1.82,4.344156995321417,27.17,-3.753788901628839
4.88,1.22,4.7250396823730485,35.05,-3.7525119599819328
4.88,1.22,4.7250396823730485,35.05,-3.7525119599819328
5.97,1.18,5.852221800307982,82.64,-3.749665463278009
4.98,1.91,4.599162967323511,52.67,-3.7493150695240463
4.76,1.77,4.418676272369362,35.35,-3.7490168650891
4.76,1.77,4.418676272369362,35.35,-3.7490168650891
4.84,1.96,4.425381339500586,47.31,-3.747702257789677
4.78,1.91,4.381814692567453,41.85,-3.74735361288962
5.27,1.94,4.899928570907947,62.81,-3.7449155991481824
4.96,1.75,4.641023593993032,48.61,-3.743123012230708
4.77,1.85,4.39663507696511,39.53,-3.742783818860684
4.77,1.85,4.39663507696511,39.53,-3.742783818860684
4.95,1.86,4.587254080602032,50.27,-3.737697002850144
4.13,1.67,3.777300623461151,68.53,-3.733249520479495
5.32,1.42,5.126987419528158,56.69,-3.7304327458025615
5.99,0.37,5.978561699940882,77.76,-3.726075540698035
4.98,1.83,4.631576405501695,50.3,-3.71526198762704
5.34,0.94,5.256614880319843,51.82,-3.7149605145199738
5.55,1.98,5.184795077917737,71.8,-3.7134014903606936
4.8,1.96,4.3815978820517065,42.93,-3.704379188266702
4.11,1.53,3.81460351806056,73.62,-3.7005206085233255
5.11,1.71,4.815391988197846,52.83,-3.695443780552061
4.1,1.65,3.753331853167263,65.68,-3.689793031762745
5.45,1.15,5.327288240746881,57.83,-3.686399572715472
5.9,1.06,5.803998621640084,75.25,-3.679380545121126
5.12,1.73,4.818869161950758,53.41,-3.6775698350991126
5.26,1.65,4.994506982676068,57.22,-3.674283601709461
4.91,1.57,4.652225273995231,40.74,-3.673974772315553
5.96,1.84,5.668862319725184,86.03,-3.672104114403842
4.98,1.91,4.599162967323511,50.8,-3.667383131385815
5.96,0.7,5.918749868004222,75.75,-3.664905199266567
4.78,1.9,4.386160051799296,37.15,-3.661402494581728
4.78,1.9,4.386160051799296,37.15,-3.661402494581728
5.1,1.92,4.724785709426407,55.58,-3.657136765961509
4.8,1.87,4.420757853581216,39.08,-3.65678625670878
4.8,1.87,4.420757853581216,39.08,-3.65678625670878
5.71,1.29,5.562373594069352,68.94,-3.655943855337603
4.79,1.79,4.442971978304612,33.86,-3.650842321688271
4.14,1.74,3.756594202199647,67.17,-3.648058708996756
4.8,1.58,4.532504826252256,13.77,-3.646884270399231
4.79,1.17,4.644911193984229,15.48,-3.639272583293141
5.64,0.97,5.555960763000401,62.2,-3.633611018782852
5.02,1.68,4.730539081331006,47.54,-3.633552009044178
4.79,1.91,4.39272125225355,35.24,-3.625095400460906
4.79,1.91,4.39272125225355,35.24,-3.625095400460906
4.95,1.97,4.5411011880379855,49.51,-3.612396462493923
5.32,1.69,5.0444325746311645,58.75,-3.609993129949732
5.05,1.34,4.868973197708116,42.86,-3.6061052285727055
5.9,0.62,5.86733329545885,69.34,-3.6008623640998696
5.91,1.88,5.603008120643768,82.4,-3.5973917458494125
4.78,1.97,4.355169342287393,32.95,-3.593906335945358
5.26,1.98,4.873109889998378,60.83,-3.5911242186025847
5.89,0.69,5.849444418062283,69.32,-3.579268811526201
4.1,1.82,3.67390800102561,59.33,-3.572934151460483
5.84,0.62,5.806995780952488,65.67,-3.5725034690860578
5.43,1.81,5.119453095790604,63.11,-3.560129811953031
5.39,1.29,5.233354564712771,54.7,-3.55664629586489
5.64,1.6,5.408289933056474,67.55,-3.556081438774967
4.21,1.8,3.805798207997897,83.78,-3.55416657094656
5.92,1.25,5.786527456082793,75.47,-3.5413914087528062
5.54,1.44,5.349579422721005,61.77,-3.5406005152293973
5.24,1.92,4.875571761342458,57.93,-3.54005508461797
5.76,1.82,5.464906220604338,73.89,-3.532095181826349
4.92,1.83,4.567001204291499,42.27,-3.529748241072606
5.71,1.67,5.460329660377659,70.36,-3.527248690031505
5.76,1.51,5.558551969712975,70.47,-3.52478862123375
5.62,1.68,5.363021536410235,67.42,-3.5232433558737624
5.05,1.77,4.729651149926387,47.78,-3.5211358582920163
4.88,1.99,4.455816423507593,42.28,-3.5178500415967973
5.26,1.07,5.150019417439123,46.36,-3.5091026915894186
5.62,1.59,5.390389596309343,65.65,-3.497603427523
5.01,1.59,4.750999894758997,41.67,-3.4957016790059745
4.91,1.43,4.697148070904301,5.18,-3.4952708090441487
4.93,1.96,4.523637916544603,44.55,-3.491698318386116
5.33,1.97,4.952575087769998,60.93,-3.49116462281304
5.56,1.95,5.206832050296994,68.17,-3.488773962851838
5.01,1.04,4.900867270188002,32.94,-3.487309120337715
5.26,1.99,4.869034811951954,58.55,-3.482680282719479
5.92,1.84,5.62679304755382,79.82,-3.4741151219192687
5.99,1.94,5.667142136915221,84.1,-3.472900417270535
5.7,1.78,5.414942289627841,70.2,-3.4726586039839806
5.86,0.71,5.816829033072917,65.41,-3.46850472264846
4.93,1.83,4.577772384031342,40.11,-3.459289663424325
5.3,1.68,5.026688770950515,55.01,-3.452899331955144
4.89,1.64,4.606788469204984,14.53,-3.4334661496439867
5.81,1.98,5.462206513855,76.34,-3.4313258245523985
5.69,1.89,5.366935811056436,70.58,-3.419730303644051
5.8,1.88,5.486857023834319,74.37,-3.4187947246251653
5.48,0.43,5.463103513571751,45.83,-3.4169790616751072
5.88,1.87,5.57471972389644,76.97,-3.414105476658465
4.9,1.52,4.658282945463919,15.38,-3.401521212913679
5.88,0.67,5.841703518666451,64.69,-3.401134461839256
5.64,1.3,5.488132651458052,61.32,-3.3992004844940658
5.39,0.46,5.370335185069922,42.06,-3.3927945456032966
5.49,1.87,5.161705144620332,63.0,-3.3920182266115013
5.33,1.07,5.22149403906583,46.96,-3.3826789380857494
5.71,1.88,5.391632405867448,70.23,-3.375725667847701
5.2,2.0,4.800000000000001,54.68,-3.375232889656114
5.33,1.38,5.148252130577911,50.33,-3.3746301768293883
4.14,1.62,3.80988188793301,87.97,-3.3681907602756
5.53,1.31,5.372597137325672,56.64,-3.367347178555556
5.0,1.2,4.853864439804639,29.25,-3.356778963516624
5.72,1.75,5.44572309248276,68.5,-3.3385876413331244
5.32,0.74,5.268282452564593,41.18,-3.335213877892878
5.79,0.15,5.788056668692869,54.46,-3.3327134652837818
5.77,1.0,5.682684224906395,61.79,-3.3303586285593445
5.33,1.38,5.148252130577911,49.38,-3.329541106078712
5.35,1.2,5.213683918305749,47.58,-3.3287619400673294
4.04,1.84,3.596665122026236,55.93,-3.328518257434334
